 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2015,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
21,1.7643E+12,-1208.441528,-107.462334,-172.284103,22.483521,36.733475,-15.725555,45.849209,3174.938965,1132.388306,-808.071899,3466.341064,-0.084579,-0.009601,0.139044,0.986621,-9.762619,0.262119,16.021246,-35.734005,-2.714952,12.00788,2992.115234,2125.51123,-1614.208984,93.047661, 
22,1.7643E+12,-1207.656738,-107.951347,-171.84494,55.376587,-0.493355,9.654922,56.214119,2745.812988,-7833.217773,5376.558105,9889.700195,-0.080489,-0.008272,0.138515,0.98705,-9.275804,0.341907,15.948796,12.351115,8.137216,-1.740202,5663.206055,-172.12088,-860.44574,93.047661, 
23,1.7643E+12,-1207.124512,-107.75267,-171.690964,59.265747,-13.065147,26.691284,66.298958,-2045.76416,5570.294922,-2310.012695,6367.848633,-0.081896,-0.007882,0.138708,0.98691,-9.429814,0.410364,15.966898,14.976199,6.671062,-2.445663,-5190.690918,-91.786743,733.462769,93.047661, 
24,1.7643E+12,-1206.799316,-107.840179,-171.522186,38.583984,5.002556,14.523926,41.529434,-1676.953125,-2318.108398,119.888306,2863.594238,-0.081134,-0.008868,0.138332,0.987017,-9.358807,0.283109,15.93312,-3.735135,-2.645936,-0.705452,1822.650757,-1585.273071,-420.22467,93.047661, 
25,1.7643E+12,-1206.440063,-107.747063,-171.414322,30.800171,0.252342,12.448883,33.221813,275.866699,1463.069946,-493.395996,1568.475586,-0.081247,-0.009128,0.138502,0.986982,-9.375817,0.257116,15.955041,2.429882,-6.896173,-0.533565,-712.947571,820.230347,451.164337,93.047661, 
26,1.7643E+12,-1206.151001,-107.238899,-171.534714,29.174194,27.05761,-0.563736,39.794041,-568.54248,3361.878174,-1848.875488,3878.634521,-0.084688,-0.009838,0.139678,0.98652,-9.778638,0.243308,16.09663,-18.892405,-1.791047,7.357975,-3125.064209,98.692383,969.312927,93.047661, 
27,1.7643E+12,-1205.743408,-107.294197,-171.39296,31.349487,20.378952,0.961304,37.403423,960.095215,-4564.036621,2123.382568,5124.54541,-0.084072,-0.010427,0.139167,0.986639,-9.71807,0.161869,16.043694,-15.401386,-4.286097,3.989337,3753.44751,-547.80127,-1575.667725,93.047661, 
28,1.7643E+12,-1205.291382,-106.945259,-171.209534,38.682861,13.213806,14.633102,43.417694,359.912109,3274.310303,337.541199,3311.280518,-0.085161,-0.010509,0.139656,0.986475,-9.843335,0.174953,16.10066,-2.911355,-3.07595,0.181307,-1505.241821,765.627686,890.222351,93.047661, 
29,1.7643E+12,-1204.839844,-106.886963,-171.140213,40.6604,18.325539,11.373596,46.026646,-3.955078,-2354.198486,-924.252319,2529.131836,-0.084635,-0.010542,0.139391,0.986558,-9.784004,0.160042,16.070465,-2.967034,-0.082254,1.204771,1495.219604,-226.762497,-705.99884,93.047661, 
30,1.7643E+12,-1204.394653,-106.696968,-170.973465,40.352783,11.173096,10.623093,43.197632,-51.416016,1066.758789,789.161682,1327.928467,-0.085527,-0.01094,0.139738,0.986427,-9.891893,0.132915,16.114357,-2.18514,-1.891699,0.61642,-1354.47876,-98.937668,600.095642,93.047661, 
